Date,Mkt Al,Alliance,Op Al,Orig,Dest,Miles,Flight,Stops,Equip,Seats,Dep Term,Arr Term,Dep Time,Arr Time,Block Mins,Arr Flag,Orig WAC,Dest WAC
"Oct 16, 2024",UA,Star Alliance,UA,ORD,SAN,"1,723",2331,0,739,179,1 ,2 ,1620,1839,259,0,41,91
"Oct 16, 2024",UA,Star Alliance,UA,ORD,SAN,"1,723",1810,0,32Q,200,1 ,2 ,2003,2226,263,0,41,91
"Oct 16, 2024",UA,Star Alliance,UA,SFO,SAN,447,1873,0,738,166,3 ,2 ,0620,0757,97,0,91,91
"Oct 16, 2024",UA,Star Alliance,UA,SFO,SAN,447,327,0,738,166,3 ,2 ,0850,1029,99,0,91,91
"Oct 16, 2024",UA,Star Alliance,UA,SFO,SAN,447,336,0,738,166,3 ,2 ,1112,1251,99,0,91,91
"Oct 16, 2024",UA,Star Alliance,UA,SFO,SAN,447,2041,0,7M8,166,3 ,2 ,1320,1459,99,0,91,91
"Oct 16, 2024",UA,Star Alliance,UA,SFO,SAN,447,2626,0,739,179,3 ,2 ,1650,1829,99,0,91,91
"Oct 16, 2024",UA,Star Alliance,UA,SFO,SAN,447,623,0,7M9,179,3 ,2 ,2020,2159,99,0,91,91
"Oct 16, 2024",UA,Star Alliance,UA,SFO,SAN,447,1007,0,7M8,166,3 ,2 ,2220,2359,99,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,ABQ,SAN,628,2345,0,73W,143,,1 ,1240,1335,115,0,86,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,ABQ,SAN,628,2630,0,73W,143,,1 ,1700,1750,110,0,86,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,AUS,SAN,"1,164",1788,0,73W,143,,1 ,0625,0735,190,0,74,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,AUS,SAN,"1,164",3346,0,73W,143,,1 ,1250,1350,180,0,74,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,AUS,SAN,"1,164",170,0,73W,143,,1 ,1725,1830,185,0,74,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,AUS,SAN,"1,164",2765,0,73H,175,,1 ,2115,2215,180,0,74,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,BNA,SAN,"1,751",2134,0,7M8,175,,1 ,0830,1055,265,0,54,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,BNA,SAN,"1,751",399,0,7M8,175,,1 ,1320,1545,265,0,54,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,BNA,SAN,"1,751",3430,0,7M8,175,,1 ,1640,1905,265,0,54,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,BWI,SAN,"2,295",4489,0,7M8,175,,1 ,0855,1140,345,0,35,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,BWI,SAN,"2,295",3960,0,73W,143,,1 ,1740,2010,330,0,35,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,DAL,SAN,"1,182",2685,0,73W,143,1 ,1 ,0745,0855,190,0,74,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,DAL,SAN,"1,182",2939,0,73H,175,1 ,1 ,1115,1220,185,0,74,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,DAL,SAN,"1,182",2186,0,7M8,175,1 ,1 ,1450,1555,185,0,74,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,DAL,SAN,"1,182",3594,0,73W,143,1 ,1 ,1920,2030,190,0,74,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,DEN,SAN,853,3378,0,73H,175,,1 ,0745,0905,140,0,82,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,DEN,SAN,853,380,0,73W,143,,1 ,0905,1030,145,0,82,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,DEN,SAN,853,758,0,73W,143,,1 ,1245,1405,140,0,82,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,DEN,SAN,853,3815,0,73W,143,,1 ,1505,1625,140,0,82,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,DEN,SAN,853,4153,0,73W,143,,1 ,1700,1820,140,0,82,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,DEN,SAN,853,4751,0,73W,143,,1 ,2050,2215,145,0,82,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,ELP,SAN,636,438,0,73W,143,,1 ,1155,1250,115,0,74,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,HNL,SAN,"2,614",2113,0,7M8,175,2 ,1 ,0845,1720,335,0,2,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,HNL,SAN,"2,614",3343,0,7M8,175,2 ,1 ,1330,2205,335,0,2,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,HOU,SAN,"1,312",776,0,7M8,175,,1 ,0910,1045,215,0,74,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,HOU,SAN,"1,312",3985,0,73W,143,,1 ,2000,2130,210,0,74,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,LAS,SAN,258,3262,0,73W,143,1 ,1 ,0635,0745,70,0,85,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,LAS,SAN,258,384,0,7M8,175,1 ,1 ,0755,0910,75,0,85,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,LAS,SAN,258,1872,0,7M8,175,1 ,1 ,0855,1010,75,0,85,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,LAS,SAN,258,3880,0,73H,175,1 ,1 ,1035,1155,80,0,85,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,LAS,SAN,258,1518,0,73W,143,1 ,1 ,1225,1350,85,0,85,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,LAS,SAN,258,4590,0,73H,175,1 ,1 ,1345,1510,85,0,85,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,LAS,SAN,258,4313,0,73W,143,1 ,1 ,1505,1620,75,0,85,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,LAS,SAN,258,1764,0,73W,143,1 ,1 ,1640,1755,75,0,85,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,LAS,SAN,258,140,0,7M8,175,1 ,1 ,1815,1930,75,0,85,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,LAS,SAN,258,4299,0,73H,175,1 ,1 ,2010,2120,70,0,85,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,MCI,SAN,"1,333",4361,0,73W,143,,1 ,1355,1520,205,0,64,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,MDW,SAN,"1,728",1590,0,73H,175,,1 ,0910,1130,260,0,41,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,MDW,SAN,"1,728",352,0,73W,143,,1 ,1345,1605,260,0,41,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,MDW,SAN,"1,728",3142,0,7M8,175,,1 ,1920,2135,255,0,41,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,MSY,SAN,"1,599",2276,0,73W,143,,1 ,1115,1315,240,0,72,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,OAK,SAN,446,1647,0,73W,143,2 ,1 ,0725,0855,90,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,OAK,SAN,446,2351,0,73W,143,2 ,1 ,0845,1020,95,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,OAK,SAN,446,2599,0,73W,143,2 ,1 ,1005,1135,90,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,OAK,SAN,446,3595,0,73W,143,2 ,1 ,1125,1255,90,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,OAK,SAN,446,2802,0,73W,143,2 ,1 ,1315,1450,95,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,OAK,SAN,446,3336,0,73W,143,2 ,1 ,1545,1715,90,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,OAK,SAN,446,651,0,73W,143,2 ,1 ,1650,1820,90,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,OAK,SAN,446,1507,0,7M8,175,2 ,1 ,1905,2035,90,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,PHX,SAN,304,2193,0,73W,143,4 ,1 ,0715,0830,75,0,81,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,PHX,SAN,304,3970,0,73H,175,4 ,1 ,0815,0930,75,0,81,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,PHX,SAN,304,887,0,73W,143,4 ,1 ,0955,1110,75,0,81,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,PHX,SAN,304,898,0,73W,143,4 ,1 ,1205,1320,75,0,81,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,PHX,SAN,304,2389,0,73H,175,4 ,1 ,1335,1445,70,0,81,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,PHX,SAN,304,3472,0,73W,143,4 ,1 ,1525,1635,70,0,81,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,PHX,SAN,304,2131,0,73W,143,4 ,1 ,1810,1920,70,0,81,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,PHX,SAN,304,4197,0,7M8,175,4 ,1 ,2030,2140,70,0,81,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,RNO,SAN,488,3461,0,73W,143,,1 ,0825,1000,95,0,85,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,RNO,SAN,488,3326,0,73W,143,,1 ,1640,1815,95,0,85,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SAT,SAN,"1,129",3576,0,73W,143,A ,1 ,0725,0820,175,0,74,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SAT,SAN,"1,129",4293,0,73W,143,A ,1 ,1805,1900,175,0,74,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SFO,SAN,447,3323,0,73W,143,1 ,1 ,0700,0835,95,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SFO,SAN,447,3682,0,73W,143,1 ,1 ,1030,1200,90,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SFO,SAN,447,4541,0,73W,143,1 ,1 ,1545,1715,90,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SFO,SAN,447,4573,0,73W,143,1 ,1 ,1755,1920,85,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SJC,SAN,417,1240,0,7M8,175,B ,1 ,0630,0755,85,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SJC,SAN,417,508,0,73W,143,B ,1 ,0800,0925,85,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SJC,SAN,417,2755,0,73W,143,B ,1 ,0930,1055,85,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SJC,SAN,417,3252,0,73H,175,B ,1 ,1100,1225,85,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SJC,SAN,417,1342,0,73W,143,B ,1 ,1230,1355,85,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SJC,SAN,417,2557,0,73W,143,B ,1 ,1400,1525,85,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SJC,SAN,417,1217,0,73W,143,B ,1 ,1530,1655,85,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SJC,SAN,417,4440,0,73W,143,B ,1 ,1700,1825,85,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SJC,SAN,417,3687,0,73W,143,B ,1 ,1830,1955,85,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SJC,SAN,417,3627,0,73W,143,B ,1 ,2000,2125,85,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SLC,SAN,626,2506,0,73W,143,,1 ,1400,1450,110,0,87,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SMF,SAN,480,2835,0,7M8,175,B ,1 ,0630,0800,90,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SMF,SAN,480,1777,0,73W,143,B ,1 ,0800,0930,90,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SMF,SAN,480,2639,0,73H,175,B ,1 ,0930,1100,90,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SMF,SAN,480,3459,0,73W,143,B ,1 ,1100,1235,95,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SMF,SAN,480,1674,0,7M8,175,B ,1 ,1230,1400,90,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SMF,SAN,480,2205,0,7M8,175,B ,1 ,1400,1530,90,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SMF,SAN,480,2445,0,73W,143,B ,1 ,1530,1700,90,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SMF,SAN,480,1437,0,73W,143,B ,1 ,1700,1830,90,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SMF,SAN,480,3402,0,73W,143,B ,1 ,1830,2000,90,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,SMF,SAN,480,4437,0,7M8,175,B ,1 ,2000,2130,90,0,91,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,STL,SAN,"1,557",3767,0,73W,143,2 ,1 ,1400,1555,235,0,64,91
"Oct 16, 2024",WN,Low Cost Carriers,WN,TUS,SAN,367,936,0,73W,143,,1 ,1230,1350,80,0,81,91
"Oct 16, 2024",WS,Low Cost Carriers,WS,YYC,SAN,"1,279",1564,0,73W,132,,2 ,0925,1145,200,0,916,91
"Oct 17, 2024",AA,oneworld,AA,CLT,SAN,"2,077",2032,0,321,190,,2 ,0713,0919,306,0,36,91
"Oct 17, 2024",AA,oneworld,AA,CLT,SAN,"2,077",1954,0,321,190,,2 ,0859,1105,306,0,36,91
"Oct 17, 2024",AA,oneworld,AA,CLT,SAN,"2,077",2647,0,321,190,,2 ,1124,1343,319,0,36,91
"Oct 17, 2024",AA,oneworld,AA,CLT,SAN,"2,077",1740,0,321,190,,2 ,1633,1843,310,0,36,91
"Oct 17, 2024",AA,oneworld,AA,CLT,SAN,"2,077",2059,0,321,190,,2 ,2042,2303,321,0,36,91
"Oct 17, 2024",AA,oneworld,AA,DFW,SAN,"1,171",2991,0,32Q,196,,2 ,0705,0822,197,0,74,91
"Oct 17, 2024",AA,oneworld,AA,DFW,SAN,"1,171",2034,0,321,190,,2 ,0853,1013,200,0,74,91
"Oct 17, 2024",AA,oneworld,AA,DFW,SAN,"1,171",1055,0,321,190,,2 ,1037,1158,201,0,74,91
"Oct 17, 2024",AA,oneworld,AA,DFW,SAN,"1,171",2073,0,321,190,,2 ,1259,1407,188,0,74,91
"Oct 17, 2024",AA,oneworld,AA,DFW,SAN,"1,171",2747,0,321,190,,2 ,1442,1553,191,0,74,91
"Oct 17, 2024",AA,oneworld,AA,DFW,SAN,"1,171",1948,0,321,190,,2 ,1700,1807,187,0,74,91
"Oct 17, 2024",AA,oneworld,AA,DFW,SAN,"1,171",1634,0,32Q,196,,2 ,1920,2032,192,0,74,91
"Oct 17, 2024",AA,oneworld,AA,DFW,SAN,"1,171",1399,0,321,190,,2 ,2045,2154,189,0,74,91
"Oct 17, 2024",AA,oneworld,AA,DFW,SAN,"1,171",2568,0,321,190,,2 ,2250,2358,188,0,74,91
"Oct 17, 2024",AA,oneworld,AA,MIA,SAN,"2,267",2578,0,32Q,196,,2 ,1930,2158,328,0,33,91
"Oct 17, 2024",AA,oneworld,AA,ORD,SAN,"1,723",2343,0,738,172,3 ,2 ,0825,1048,263,0,41,91
"Oct 17, 2024",AA,oneworld,AA,ORD,SAN,"1,723",2768,0,738,172,3 ,2 ,1000,1226,266,0,41,91
"Oct 17, 2024",AA,oneworld,AA,ORD,SAN,"1,723",1543,0,321,190,3 ,2 ,1706,1928,262,0,41,91
"Oct 17, 2024",AA,oneworld,AA,ORD,SAN,"1,723",1263,0,738,172,3 ,2 ,1920,2145,265,0,41,91
"Oct 17, 2024",AA,oneworld,AA,PHL,SAN,"2,369",690,0,32Q,196,,2 ,0850,1143,353,0,23,91
"Oct 17, 2024",AA,oneworld,AA,PHL,SAN,"2,369",1489,0,32Q,196,,2 ,1841,2129,348,0,23,91
"Oct 17, 2024",AA,oneworld,AA,PHX,SAN,304,2057,0,32Q,196,4 ,2 ,0750,0909,79,0,81,91
"Oct 17, 2024",AA,oneworld,AA,PHX,SAN,304,2757,0,7M8,172,4 ,2 ,1027,1150,83,0,81,91
"Oct 17, 2024",AA,oneworld,AA,PHX,SAN,304,1218,0,7M8,172,4 ,2 ,1409,1527,78,0,81,91
"Oct 17, 2024",AA,oneworld,AA,PHX,SAN,304,590,0,321,190,4 ,2 ,1716,1830,74,0,81,91
"Oct 17, 2024",AA,oneworld,AA,PHX,SAN,304,499,0,319,128,4 ,2 ,1836,1950,74,0,81,91
"Oct 17, 2024",AA,oneworld,AA,PHX,SAN,304,480,0,738,172,4 ,2 ,2104,2220,76,0,81,91
"Oct 17, 2024",AC,Star Alliance,AC,YUL,SAN,"2,459",527,0,7M8,169,,2 ,1955,2246,351,0,941,91
"Oct 17, 2024",AC,Star Alliance,QK,YVR,SAN,"1,177",8764,0,CR9,76,M ,2 ,1000,1256,176,0,906,91
"Oct 17, 2024",AC,Star Alliance,QK,YVR,SAN,"1,177",8766,0,CR9,76,M ,2 ,1610,1906,176,0,906,91
"Oct 17, 2024",AC,Star Alliance,AC,YYZ,SAN,"2,157",1093,0,7M8,169,1 ,2 ,0800,1015,315,0,936,91
"Oct 17, 2024",AS,oneworld,AS,ATL,SAN,"1,891",355,0,7M9,178,N ,2 ,1710,1847,277,0,34,91
"Oct 17, 2024",AS,oneworld,AS,AUS,SAN,"1,164",343,0,73J,178,,2 ,0715,0822,187,0,74,91
"Oct 17, 2024",AS,oneworld,AS,AUS,SAN,"1,164",531,0,739,178,,2 ,1449,1556,187,0,74,91
"Oct 17, 2024",AS,oneworld,AS,BOI,SAN,749,1044,0,73J,178,,2 ,0900,1017,137,0,83,91
"Oct 17, 2024",AS,oneworld,OO,BOI,SAN,749,3476,0,E75,76,,2 ,1900,2020,140,0,83,91
"Oct 17, 2024",AS,oneworld,AS,BOS,SAN,"2,588",389,0,73J,178,B ,2 ,1628,1951,383,0,13,91
"Oct 17, 2024",AS,oneworld,OO,EUG,SAN,850,3319,0,E75,76,,2 ,1122,1343,141,0,92,91
"Oct 17, 2024",AS,oneworld,AS,EWR,SAN,"2,425",297,0,7M9,178,B ,2 ,1929,2229,360,0,21,91
"Oct 17, 2024",AS,oneworld,OO,FAT,SAN,314,3402,0,E75,76,,2 ,0603,0720,77,0,91,91
"Oct 17, 2024",AS,oneworld,OO,FAT,SAN,314,3331,0,E75,76,,2 ,1000,1117,77,0,91,91
"Oct 17, 2024",AS,oneworld,OO,FAT,SAN,314,3490,0,E75,76,,2 ,1423,1539,76,0,91,91
"Oct 17, 2024",AS,oneworld,OO,FAT,SAN,314,3327,0,E75,76,,2 ,1933,2048,75,0,91,91
"Oct 17, 2024",AS,oneworld,AS,GEG,SAN,"1,027",113,0,7M9,178,,2 ,0700,0944,164,0,93,91
"Oct 17, 2024",AS,oneworld,AS,HNL,SAN,"2,614",892,0,73J,178,2 ,2 ,1100,1939,339,0,2,91
"Oct 17, 2024",AS,oneworld,AS,HNL,SAN,"2,614",898,0,7M9,178,2 ,2 ,2242,0720,338,1,2,91
"Oct 17, 2024",AS,oneworld,AS,IAD,SAN,"2,253",507,0,73J,178,,2 ,1718,1950,332,0,38,91
"Oct 17, 2024",AS,oneworld,AS,JFK,SAN,"2,446",35,0,7M9,178,7 ,2 ,0900,1207,367,0,22,91
"Oct 17, 2024",AS,oneworld,AS,JFK,SAN,"2,446",25,0,7M8,159,7 ,2 ,1641,1950,369,0,22,91
"Oct 17, 2024",AS,oneworld,AS,KOA,SAN,"2,556",894,0,73H,159,,2 ,1030,1849,319,0,2,91
"Oct 17, 2024",AS,oneworld,OO,LAS,SAN,258,3337,0,E75,76,3 ,2 ,0712,0820,68,0,85,91
"Oct 17, 2024",AS,oneworld,OO,LAS,SAN,258,3342,0,E75,76,3 ,2 ,1000,1108,68,0,85,91
"Oct 17, 2024",AS,oneworld,QX,LAS,SAN,258,2088,0,E75,76,3 ,2 ,1500,1608,68,0,85,91
"Oct 17, 2024",AS,oneworld,OO,LAS,SAN,258,3305,0,E75,76,3 ,2 ,1932,2040,68,0,85,91
"Oct 17, 2024",AS,oneworld,AS,MCO,SAN,"2,148",397,0,7M9,178,B ,2 ,1713,1927,314,0,33,91
"Oct 17, 2024",AS,oneworld,OO,MRY,SAN,376,3474,0,E75,76,,2 ,0600,0721,81,0,91,91
"Oct 17, 2024",AS,oneworld,OO,MRY,SAN,376,3346,0,E75,76,,2 ,1453,1616,83,0,91,91
"Oct 17, 2024",AS,oneworld,AS,OGG,SAN,"2,541",806,0,7M9,178,,2 ,1035,1855,320,0,2,91
"Oct 17, 2024",AS,oneworld,QX,PAE,SAN,"1,080",2154,0,E75,76,,2 ,0915,1200,165,0,93,91
"Oct 17, 2024",AS,oneworld,AS,PDX,SAN,933,1074,0,7M9,178,,2 ,0700,0925,145,0,92,91
"Oct 17, 2024",AS,oneworld,AS,PDX,SAN,933,1296,0,7M9,178,,2 ,1040,1307,147,0,92,91
"Oct 17, 2024",AS,oneworld,AS,PDX,SAN,933,419,0,73J,178,,2 ,1430,1657,147,0,92,91
"Oct 17, 2024",AS,oneworld,AS,PDX,SAN,933,1162,0,7M9,178,,2 ,1837,2102,145,0,92,91
"Oct 17, 2024",AS,oneworld,AS,PDX,SAN,933,1122,0,73J,178,,2 ,2055,2320,145,0,92,91
"Oct 17, 2024",AS,oneworld,OO,RDM,SAN,823,3324,0,E75,76,,2 ,1441,1658,137,0,92,91
"Oct 17, 2024",AS,oneworld,OO,SBP,SAN,263,3445,0,E75,76,,2 ,1325,1441,76,0,91,91
"Oct 17, 2024",AS,oneworld,AS,SEA,SAN,"1,050",1180,0,73H,159,,2 ,0600,0850,170,0,93,91
"Oct 17, 2024",AS,oneworld,AS,SEA,SAN,"1,050",1278,0,7M9,178,,2 ,0700,0950,170,0,93,91
"Oct 17, 2024",AS,oneworld,AS,SEA,SAN,"1,050",1108,0,73H,162,,2 ,0908,1158,170,0,93,91
"Oct 17, 2024",AS,oneworld,AS,SEA,SAN,"1,050",1454,0,73H,159,,2 ,1157,1447,170,0,93,91
"Oct 17, 2024",AS,oneworld,AS,SEA,SAN,"1,050",1142,0,7M9,178,,2 ,1452,1736,164,0,93,91
"Oct 17, 2024",AS,oneworld,AS,SEA,SAN,"1,050",1098,0,73H,162,,2 ,1659,1943,164,0,93,91
"Oct 17, 2024",AS,oneworld,AS,SEA,SAN,"1,050",1131,0,7M9,178,,2 ,1849,2133,164,0,93,91
"Oct 17, 2024",AS,oneworld,AS,SEA,SAN,"1,050",1156,0,73H,159,,2 ,1959,2243,164,0,93,91
"Oct 17, 2024",AS,oneworld,AS,SEA,SAN,"1,050",1264,0,73H,159,,2 ,2117,2359,162,0,93,91
"Oct 17, 2024",AS,oneworld,OO,SFO,SAN,447,3499,0,E75,76,1 ,2 ,0600,0738,98,0,91,91
"Oct 17, 2024",AS,oneworld,AS,SFO,SAN,447,716,0,73J,178,1 ,2 ,0800,0940,100,0,91,91
"Oct 17, 2024",AS,oneworld,OO,SFO,SAN,447,3452,0,E75,76,1 ,2 ,1008,1146,98,0,91,91
"Oct 17, 2024",AS,oneworld,OO,SFO,SAN,447,3357,0,E75,76,1 ,2 ,1328,1505,97,0,91,91
"Oct 17, 2024",AS,oneworld,QX,SFO,SAN,447,2032,0,E75,76,1 ,2 ,1629,1806,97,0,91,91
"Oct 17, 2024",AS,oneworld,OO,SFO,SAN,447,3366,0,E75,76,1 ,2 ,1750,1927,97,0,91,91
"Oct 17, 2024",AS,oneworld,OO,SFO,SAN,447,3431,0,E75,76,1 ,2 ,1942,2119,97,0,91,91
"Oct 17, 2024",AS,oneworld,OO,SFO,SAN,447,3448,0,E75,76,1 ,2 ,2155,2330,95,0,91,91
"Oct 17, 2024",AS,oneworld,OO,SJC,SAN,417,3458,0,E75,76,B ,2 ,0617,0745,88,0,91,91
"Oct 17, 2024",AS,oneworld,OO,SJC,SAN,417,3498,0,E75,76,B ,2 ,0928,1056,88,0,91,91
"Oct 17, 2024",AS,oneworld,OO,SJC,SAN,417,3496,0,E75,76,B ,2 ,1410,1537,87,0,91,91
"Oct 17, 2024",AS,oneworld,OO,SJC,SAN,417,3459,0,E75,76,B ,2 ,1849,2015,86,0,91,91
"Oct 17, 2024",AS,oneworld,AS,SJD,SAN,801,1395,0,7M9,178,2 ,2 ,1527,1738,131,0,148,91
"Oct 17, 2024",AS,oneworld,OO,SLC,SAN,626,3488,0,E75,76,,2 ,1148,1246,118,0,87,91
"Oct 17, 2024",AS,oneworld,OO,SMF,SAN,480,3398,0,E75,76,B ,2 ,0600,0737,97,0,91,91
"Oct 17, 2024",AS,oneworld,OO,SMF,SAN,480,3368,0,E75,76,B ,2 ,1035,1212,97,0,91,91
"Oct 17, 2024",AS,oneworld,OO,SMF,SAN,480,3439,0,E75,76,B ,2 ,1542,1717,95,0,91,91
"Oct 17, 2024",AS,oneworld,OO,SMF,SAN,480,3410,0,E75,76,B ,2 ,1844,2019,95,0,91,91
"Oct 17, 2024",AS,oneworld,OO,STS,SAN,508,3360,0,E75,76,,2 ,0639,0820,101,0,91,91
"Oct 17, 2024",AS,oneworld,OO,STS,SAN,508,3409,0,E75,76,,2 ,1100,1241,101,0,91,91
"Oct 17, 2024",AS,oneworld,OO,STS,SAN,508,3492,0,E75,76,,2 ,1837,2015,98,0,91,91
"Oct 17, 2024",AS,oneworld,AS,TPA,SAN,"2,087",433,0,73J,178,,2 ,1647,1902,315,0,33,91
"Oct 17, 2024",B6,Low Cost Carriers,B6,BOS,SAN,"2,588",619,0,32S,159,C ,2 ,0600,0917,377,0,13,91
"Oct 17, 2024",B6,Low Cost Carriers,B6,BOS,SAN,"2,588",1319,0,32S,159,C ,2 ,1025,1344,379,0,13,91
"Oct 17, 2024",B6,Low Cost Carriers,B6,BOS,SAN,"2,588",19,0,32S,159,C ,2 ,1600,1915,375,0,13,91
"Oct 17, 2024",B6,Low Cost Carriers,B6,FLL,SAN,"2,268",29,0,320,162,3 ,2 ,1830,2054,324,0,33,91
"Oct 17, 2024",B6,Low Cost Carriers,B6,JFK,SAN,"2,446",189,0,32S,159,5 ,2 ,0845,1145,360,0,22,91
"Oct 17, 2024",B6,Low Cost Carriers,B6,JFK,SAN,"2,446",1189,0,32S,159,5 ,2 ,1559,1910,371,0,22,91
"Oct 17, 2024",BA,oneworld,BA,LHR,SAN,"5,485",265,0,777,272,5 ,2 ,1215,1525,670,0,493,91
"Oct 17, 2024",BA,oneworld,BA,LHR,SAN,"5,485",273,0,788,214,5 ,2 ,1530,1845,675,0,493,91
"Oct 17, 2024",DL,SkyTeam Alliance,DL,ATL,SAN,"1,891",725,0,321,191,S ,2 ,0820,0957,277,0,34,91
"Oct 17, 2024",DL,SkyTeam Alliance,DL,ATL,SAN,"1,891",947,0,321,191,S ,2 ,0941,1118,277,0,34,91
"Oct 17, 2024",DL,SkyTeam Alliance,DL,ATL,SAN,"1,891",894,0,321,191,S ,2 ,1100,1230,270,0,34,91
"Oct 17, 2024",DL,SkyTeam Alliance,DL,ATL,SAN,"1,891",843,0,321,191,S ,2 ,1400,1534,274,0,34,91
"Oct 17, 2024",DL,SkyTeam Alliance,DL,ATL,SAN,"1,891",447,0,321,191,S ,2 ,1750,1926,276,0,34,91
"Oct 17, 2024",DL,SkyTeam Alliance,DL,ATL,SAN,"1,891",712,0,321,191,S ,2 ,1949,2126,277,0,34,91
